Name,Fxс,s,alpha
gga_x_pbe gga_c_pbe,0.9373747348968037,0.6606606606606606,0.0
gga_x_pbe gga_c_pbe,0.9378754533417849,0.6656656656656657,0.0
gga_x_pbe gga_c_pbe,0.9383741850949044,0.6706706706706707,0.0
gga_x_pbe gga_c_pbe,0.9388708919449744,0.6756756756756757,0.0
gga_x_pbe gga_c_pbe,0.9393655367858104,0.6806806806806807,0.0
gga_x_pbe gga_c_pbe,0.9398580836040785,0.6856856856856857,0.0
gga_x_pbe gga_c_pbe,0.9403484974670765,0.6906906906906907,0.0
gga_x_pbe gga_c_pbe,0.9408367445104544,0.6956956956956957,0.0
gga_x_pbe gga_c_pbe,0.9413227919258824,0.7007007007007007,0.0
gga_x_pbe gga_c_pbe,0.9418066079486682,0.7057057057057057,0.0
gga_x_pbe gga_c_pbe,0.9422881618453318,0.7107107107107107,0.0
gga_x_pbe gga_c_pbe,0.9427674239011431,0.7157157157157157,0.0
gga_x_pbe gga_c_pbe,0.9432443654076216,0.7207207207207207,0.0
gga_x_pbe gga_c_pbe,0.9437189586500123,0.7257257257257257,0.0
gga_x_pbe gga_c_pbe,0.9441911768947319,0.7307307307307307,0.0
gga_x_pbe gga_c_pbe,0.9446609943767966,0.7357357357357357,0.0
gga_x_pbe gga_c_pbe,0.9451283862872334,0.7407407407407407,0.0
gga_x_pbe gga_c_pbe,0.9455933287604775,0.7457457457457457,0.0
gga_x_pbe gga_c_pbe,0.9460557988617612,0.7507507507507507,0.0
gga_x_pbe gga_c_pbe,0.9465157745744969,0.7557557557557557,0.0
gga_x_pbe gga_c_pbe,0.946973234787659,0.7607607607607607,0.0
gga_x_pbe gga_c_pbe,0.9474281592831667,0.7657657657657657,0.0
gga_x_pbe gga_c_pbe,0.9478805287232711,0.7707707707707707,0.0
gga_x_pbe gga_c_pbe,0.9483303246379511,0.7757757757757757,0.0
gga_x_pbe gga_c_pbe,0.9487775294123196,0.7807807807807807,0.0
gga_x_pbe gga_c_pbe,0.9492221262740446,0.7857857857857857,0.0
gga_x_pbe gga_c_pbe,0.9496640992807857,0.7907907907907907,0.0
gga_x_pbe gga_c_pbe,0.9501034333076533,0.7957957957957957,0.0
gga_x_pbe gga_c_pbe,0.9505401140346882,0.8008008008008007,0.0
gga_x_pbe gga_c_pbe,0.9509741279343666,0.8058058058058059,0.0
gga_x_pbe gga_c_pbe,0.9514054622591364,0.8108108108108109,0.0
gga_x_pbe gga_c_pbe,0.95183410502898,0.8158158158158159,0.0
gga_x_pbe gga_c_pbe,0.9522600450190155,0.8208208208208209,0.0
gga_x_pbe gga_c_pbe,0.9526832717471297,0.8258258258258259,0.0
gga_x_pbe gga_c_pbe,0.9531037754616528,0.8308308308308309,0.0
gga_x_pbe gga_c_pbe,0.9535215471290726,0.8358358358358359,0.0
gga_x_pbe gga_c_pbe,0.9539365784217944,0.8408408408408409,0.0
gga_x_pbe gga_c_pbe,0.9543488617059437,0.8458458458458459,0.0
gga_x_pbe gga_c_pbe,0.9547583900292219,0.8508508508508509,0.0
gga_x_pbe gga_c_pbe,0.9551651571088082,0.8558558558558559,0.0
gga_x_pbe gga_c_pbe,0.9555691573193188,0.8608608608608609,0.0
gga_x_pbe gga_c_pbe,0.9559703856808184,0.8658658658658659,0.0
gga_x_pbe gga_c_pbe,0.9563688378468921,0.8708708708708709,0.0
gga_x_pbe gga_c_pbe,0.9567645100927757,0.8758758758758759,0.0
gga_x_pbe gga_c_pbe,0.9571573993035486,0.8808808808808809,0.0
gga_x_pbe gga_c_pbe,0.9575475029623917,0.8858858858858859,0.0
gga_x_pbe gga_c_pbe,0.9579348191389112,0.8908908908908909,0.0
gga_x_pbe gga_c_pbe,0.958319346477532,0.8958958958958959,0.0
gga_x_pbe gga_c_pbe,0.9587010841859601,0.9009009009009009,0.0
gga_x_pbe gga_c_pbe,0.9590800320237205,0.9059059059059059,0.0
gga_x_pbe gga_c_pbe,0.9594561902907677,0.9109109109109109,0.0
gga_x_pbe gga_c_pbe,0.9598295598161733,0.9159159159159159,0.0
gga_x_pbe gga_c_pbe,0.9602001419468943,0.9209209209209209,0.0
gga_x_pbe gga_c_pbe,0.9605679385366199,0.9259259259259259,0.0
gga_x_pbe gga_c_pbe,0.9609329519347017,0.9309309309309309,0.0
gga_x_pbe gga_c_pbe,0.9612951849751682,0.9359359359359359,0.0
gga_x_pbe gga_c_pbe,0.9616546409658265,0.9409409409409409,0.0
gga_x_pbe gga_c_pbe,0.9620113236774495,0.9459459459459459,0.0
gga_x_pbe gga_c_pbe,0.9623652373330563,0.950950950950951,0.0
gga_x_pbe gga_c_pbe,0.9627163865972806,0.955955955955956,0.0
gga_x_pbe gga_c_pbe,0.963064776565834,0.960960960960961,0.0
gga_x_pbe gga_c_pbe,0.963410412755063,0.965965965965966,0.0
gga_x_pbe gga_c_pbe,0.9637533010916034,0.970970970970971,0.0
gga_x_pbe gga_c_pbe,0.9640934479021306,0.975975975975976,0.0
gga_x_pbe gga_c_pbe,0.96443085990321,0.980980980980981,0.0
gga_x_pbe gga_c_pbe,0.9647655441912474,0.985985985985986,0.0
gga_x_pbe gga_c_pbe,0.9650975082325421,0.990990990990991,0.0
gga_x_pbe gga_c_pbe,0.9654267598534416,0.995995995995996,0.0
gga_x_pbe gga_c_pbe,0.9657533072306019,1.001001001001001,0.0
gga_x_pbe gga_c_pbe,0.9660771588813533,1.006006006006006,0.0
gga_x_pbe gga_c_pbe,0.9663983236541712,1.011011011011011,0.0
gga_x_pbe gga_c_pbe,0.9667168107192583,1.016016016016016,0.0
gga_x_pbe gga_c_pbe,0.9670326295592313,1.021021021021021,0.0
gga_x_pbe gga_c_pbe,0.9673457899599204,1.026026026026026,0.0
gga_x_pbe gga_c_pbe,0.967656302001279,1.031031031031031,0.0
gga_x_pbe gga_c_pbe,0.9679641760484045,1.0360360360360361,0.0
gga_x_pbe gga_c_pbe,0.9682694227426714,1.0410410410410411,0.0
gga_x_pbe gga_c_pbe,0.968572052992979,1.0460460460460461,0.0
gga_x_pbe gga_c_pbe,0.9688720779671113,1.0510510510510511,0.0
gga_x_pbe gga_c_pbe,0.9691695090832131,1.0560560560560561,0.0
gga_x_pbe gga_c_pbe,0.9694643580013799,1.0610610610610611,0.0
gga_x_pbe gga_c_pbe,0.969756636615365,1.0660660660660661,0.0
gga_x_pbe gga_c_pbe,0.9700463570444019,1.0710710710710711,0.0
gga_x_pbe gga_c_pbe,0.9703335316251434,1.0760760760760761,0.0
gga_x_pbe gga_c_pbe,0.9706181729037187,1.0810810810810811,0.0
gga_x_pbe gga_c_pbe,0.970900293627907,1.0860860860860861,0.0
gga_x_pbe gga_c_pbe,0.971179906739429,1.0910910910910911,0.0
gga_x_pbe gga_c_pbe,0.9714570253663573,1.0960960960960962,0.0
gga_x_pbe gga_c_pbe,0.971731662815643,1.1011011011011012,0.0
gga_x_pbe gga_c_pbe,0.9720038325657626,1.1061061061061062,0.0
gga_x_pbe gga_c_pbe,0.9722735482594819,1.1111111111111112,0.0
gga_x_pbe gga_c_pbe,0.9725408236967381,1.1161161161161162,0.0
gga_x_pbe gga_c_pbe,0.9728056728276414,1.1211211211211212,0.0
gga_x_pbe gga_c_pbe,0.9730681097455935,1.1261261261261262,0.0
gga_x_pbe gga_c_pbe,0.9733281486805245,1.1311311311311312,0.0
gga_x_pbe gga_c_pbe,0.9735858039922481,1.1361361361361362,0.0
gga_x_pbe gga_c_pbe,0.973841090163934,1.1411411411411412,0.0
gga_x_pbe gga_c_pbe,0.9740940217956977,1.1461461461461462,0.0
gga_x_pbe gga_c_pbe,0.9743446135983067,1.1511511511511512,0.0
gga_x_pbe gga_c_pbe,0.9745928803870048,1.1561561561561562,0.0
gga_x_pbe gga_c_pbe,0.9748388370754515,1.1611611611611612,0.0
gga_x_pbe gga_c_pbe,0.9750824986697766,1.1661661661661662,0.0
gga_x_pbe gga_c_pbe,0.9753238802627522,1.1711711711711712,0.0
gga_x_pbe gga_c_pbe,0.9755629970280765,1.1761761761761762,0.0
gga_x_pbe gga_c_pbe,0.9757998642147738,1.1811811811811812,0.0
gga_x_pbe gga_c_pbe,0.9760344971417079,1.1861861861861862,0.0
gga_x_pbe gga_c_pbe,0.9762669111922061,1.1911911911911912,0.0
gga_x_pbe gga_c_pbe,0.976497121808799,1.1961961961961962,0.0
gga_x_pbe gga_c_pbe,0.976725144488068,1.2012012012012012,0.0
gga_x_pbe gga_c_pbe,0.9769509947756055,1.2062062062062062,0.0
gga_x_pbe gga_c_pbe,0.9771746882610846,1.2112112112112112,0.0
gga_x_pbe gga_c_pbe,0.9773962405734365,1.2162162162162162,0.0
gga_x_pbe gga_c_pbe,0.9776156673761388,1.2212212212212212,0.0
gga_x_pbe gga_c_pbe,0.9778329843626066,1.2262262262262262,0.0
gga_x_pbe gga_c_pbe,0.9780482072516946,1.2312312312312312,0.0
gga_x_pbe gga_c_pbe,0.9782613517833006,1.2362362362362362,0.0
gga_x_pbe gga_c_pbe,0.9784724337140762,1.2412412412412412,0.0
gga_x_pbe gga_c_pbe,0.978681468813238,1.2462462462462462,0.0
gga_x_pbe gga_c_pbe,0.9788884728584839,1.2512512512512513,0.0
gga_x_pbe gga_c_pbe,0.9790934616320086,1.2562562562562563,0.0
gga_x_pbe gga_c_pbe,0.9792964509166194,1.2612612612612613,0.0
gga_x_pbe gga_c_pbe,0.9794974564919521,1.2662662662662663,0.0
gga_x_pbe gga_c_pbe,0.9796964941307836,1.2712712712712713,0.0
gga_x_pbe gga_c_pbe,0.9798935795954427,1.2762762762762763,0.0
gga_x_pbe gga_c_pbe,0.9800887286343137,1.2812812812812813,0.0
gga_x_pbe gga_c_pbe,0.9802819569784386,1.2862862862862863,0.0
gga_x_pbe gga_c_pbe,0.9804732803382085,1.2912912912912913,0.0
gga_x_pbe gga_c_pbe,0.9806627144001493,1.2962962962962963,0.0
gga_x_pbe gga_c_pbe,0.9808502748237982,1.3013013013013013,0.0
gga_x_pbe gga_c_pbe,0.9810359772386683,1.3063063063063063,0.0
gga_x_pbe gga_c_pbe,0.9812198372413042,1.3113113113113113,0.0
gga_x_pbe gga_c_pbe,0.9814018703924213,1.3163163163163163,0.0
gga_x_pbe gga_c_pbe,0.9815820922141345,1.3213213213213213,0.0
gga_x_pbe gga_c_pbe,0.9817605181872682,1.3263263263263263,0.0
gga_x_pbe gga_c_pbe,0.981937163748753,1.3313313313313313,0.0
gga_x_pbe gga_c_pbe,0.9821120442891021,1.3363363363363363,0.0
gga_x_pbe gga_c_pbe,0.9822851751499685,1.3413413413413413,0.0
gga_x_pbe gga_c_pbe,0.9824565716217841,1.3463463463463463,0.0
gga_x_pbe gga_c_pbe,0.9826262489414738,1.3513513513513513,0.0
gga_x_pbe gga_c_pbe,0.9827942222902492,1.3563563563563563,0.0
gga_x_pbe gga_c_pbe,0.9829605067914771,1.3613613613613613,0.0
gga_x_pbe gga_c_pbe,0.9831251175086212,1.3663663663663663,0.0
gga_x_pbe gga_c_pbe,0.9832880694432597,1.3713713713713713,0.0
gga_x_pbe gga_c_pbe,0.9834493775331717,1.3763763763763763,0.0
gga_x_pbe gga_c_pbe,0.983609056650496,1.3813813813813813,0.0
gga_x_pbe gga_c_pbe,0.9837671215999586,1.3863863863863863,0.0
gga_x_pbe gga_c_pbe,0.983923587117169,1.3913913913913913,0.0
gga_x_pbe gga_c_pbe,0.984078467866981,1.3963963963963963,0.0
gga_x_pbe gga_c_pbe,0.9842317784419228,1.4014014014014013,0.0
gga_x_pbe gga_c_pbe,0.9843835333606865,1.4064064064064064,0.0
gga_x_pbe gga_c_pbe,0.9845337470666855,1.4114114114114114,0.0
gga_x_pbe gga_c_pbe,0.9846824339266691,1.4164164164164164,0.0
gga_x_pbe gga_c_pbe,0.9848296082294012,1.4214214214214214,0.0
gga_x_pbe gga_c_pbe,0.9849752841843963,1.4264264264264264,0.0
gga_x_pbe gga_c_pbe,0.9851194759207133,1.4314314314314314,0.0
gga_x_pbe gga_c_pbe,0.9852621974858073,1.4364364364364364,0.0
gga_x_pbe gga_c_pbe,0.9854034628444369,1.4414414414414414,0.0
gga_x_pbe gga_c_pbe,0.9855432858776244,1.4464464464464464,0.0
gga_x_pbe gga_c_pbe,0.9856816803816711,1.4514514514514514,0.0
gga_x_pbe gga_c_pbe,0.9858186600672235,1.4564564564564564,0.0
gga_x_pbe gga_c_pbe,0.9859542385583903,1.4614614614614614,0.0
gga_x_pbe gga_c_pbe,0.9860884293919101,1.4664664664664664,0.0
gga_x_pbe gga_c_pbe,0.9862212460163664,1.4714714714714714,0.0
gga_x_pbe gga_c_pbe,0.9863527017914521,1.4764764764764764,0.0
gga_x_pbe gga_c_pbe,0.9864828099872768,1.4814814814814814,0.0
gga_x_pbe gga_c_pbe,0.9866115837837236,1.4864864864864864,0.0
gga_x_pbe gga_c_pbe,0.9867390362698464,1.4914914914914914,0.0
gga_x_pbe gga_c_pbe,0.9868651804433125,1.4964964964964964,0.0
gga_x_pbe gga_c_pbe,0.9869900292098868,1.5015015015015014,0.0
gga_x_pbe gga_c_pbe,0.9871135953829557,1.5065065065065064,0.0
gga_x_pbe gga_c_pbe,0.9872358916830929,1.5115115115115114,0.0
gga_x_pbe gga_c_pbe,0.9873569307376615,1.5165165165165164,0.0
gga_x_pbe gga_c_pbe,0.9874767250804576,1.5215215215215214,0.0
gga_x_pbe gga_c_pbe,0.9875952871513862,1.5265265265265264,0.0
gga_x_pbe gga_c_pbe,0.987712629296178,1.5315315315315314,0.0
gga_x_pbe gga_c_pbe,0.9878287637661358,1.5365365365365364,0.0
gga_x_pbe gga_c_pbe,0.9879437027179206,1.5415415415415414,0.0
gga_x_pbe gga_c_pbe,0.9880574582133649,1.5465465465465464,0.0
gga_x_pbe gga_c_pbe,0.9881700422193227,1.5515515515515514,0.0
gga_x_pbe gga_c_pbe,0.9882814666075489,1.5565565565565564,0.0
gga_x_pbe gga_c_pbe,0.9883917431546079,1.5615615615615615,0.0
gga_x_pbe gga_c_pbe,0.9885008835418136,1.5665665665665665,0.0
gga_x_pbe gga_c_pbe,0.9886088993551979,1.5715715715715715,0.0
gga_x_pbe gga_c_pbe,0.9887158020855038,1.5765765765765765,0.0
gga_x_pbe gga_c_pbe,0.9888216031282097,1.5815815815815815,0.0
gga_x_pbe gga_c_pbe,0.988926313783577,1.5865865865865865,0.0
gga_x_pbe gga_c_pbe,0.9890299452567236,1.5915915915915915,0.0
gga_x_pbe gga_c_pbe,0.9891325086577217,1.5965965965965965,0.0
gga_x_pbe gga_c_pbe,0.9892340150017201,1.6016016016016015,0.0
gga_x_pbe gga_c_pbe,0.9893344752090877,1.6066066066066067,0.0
gga_x_pbe gga_c_pbe,0.989433900105581,1.6116116116116117,0.0
gga_x_pbe gga_c_pbe,0.9895323004225322,1.6166166166166167,0.0
gga_x_pbe gga_c_pbe,0.989629686797057,1.6216216216216217,0.0
gga_x_pbe gga_c_pbe,0.9897260697722848,1.6266266266266267,0.0
gga_x_pbe gga_c_pbe,0.9898214597976056,1.6316316316316317,0.0
gga_x_pbe gga_c_pbe,0.9899158672289371,1.6366366366366367,0.0
gga_x_pbe gga_c_pbe,0.9900093023290095,1.6416416416416417,0.0
gga_x_pbe gga_c_pbe,0.9901017752676669,1.6466466466466467,0.0
gga_x_pbe gga_c_pbe,0.9901932961221868,1.6516516516516517,0.0
gga_x_pbe gga_c_pbe,0.9902838748776136,1.6566566566566567,0.0
gga_x_pbe gga_c_pbe,0.9903735214271098,1.6616616616616617,0.0
gga_x_pbe gga_c_pbe,0.9904622455723197,1.6666666666666667,0.0
gga_x_pbe gga_c_pbe,0.9905500570237494,1.6716716716716717,0.0
gga_x_pbe gga_c_pbe,0.9906369654011598,1.6766766766766767,0.0
gga_x_pbe gga_c_pbe,0.9907229802339715,1.6816816816816818,0.0
gga_x_pbe gga_c_pbe,0.9908081109616844,1.6866866866866868,0.0
gga_x_pbe gga_c_pbe,0.9908923669343079,1.6916916916916918,0.0
gga_x_pbe gga_c_pbe,0.9909757574128026,1.6966966966966968,0.0
gga_x_pbe gga_c_pbe,0.9910582915695342,1.7017017017017018,0.0
gga_x_pbe gga_c_pbe,0.9911399784887364,1.7067067067067068,0.0
gga_x_pbe gga_c_pbe,0.9912208271669849,1.7117117117117118,0.0
gga_x_pbe gga_c_pbe,0.991300846513681,1.7167167167167168,0.0
gga_x_pbe gga_c_pbe,0.9913800453515436,1.7217217217217218,0.0
gga_x_pbe gga_c_pbe,0.9914584324171096,1.7267267267267268,0.0
gga_x_pbe gga_c_pbe,0.9915360163612446,1.7317317317317318,0.0
gga_x_pbe gga_c_pbe,0.9916128057496585,1.7367367367367368,0.0
gga_x_pbe gga_c_pbe,0.9916888090634313,1.7417417417417418,0.0
gga_x_pbe gga_c_pbe,0.9917640346995428,1.7467467467467468,0.0
gga_x_pbe gga_c_pbe,0.9918384909714123,1.7517517517517518,0.0
gga_x_pbe gga_c_pbe,0.9919121861094418,1.7567567567567568,0.0
gga_x_pbe gga_c_pbe,0.9919851282615659,1.7617617617617618,0.0
gga_x_pbe gga_c_pbe,0.9920573254938081,1.7667667667667668,0.0
gga_x_pbe gga_c_pbe,0.9921287857908406,1.7717717717717718,0.0
gga_x_pbe gga_c_pbe,0.9921995170565496,1.7767767767767768,0.0
gga_x_pbe gga_c_pbe,0.9922695271146058,1.7817817817817818,0.0
gga_x_pbe gga_c_pbe,0.9923388237090381,1.7867867867867868,0.0
gga_x_pbe gga_c_pbe,0.9924074145048102,1.7917917917917918,0.0
